company_url,metric,value
https://www.gpw.pl//spolka?isin=PLTHP0000011,Stopa zwrotu z aktywów (ROA),"0,05"
https://www.gpw.pl//spolka?isin=PLTHP0000011,Wskaźnik płynności bieżącej,"2,14"
https://www.gpw.pl//spolka?isin=PLTHP0000011,Wskaźnik płynności szybkiej,"2,10"
https://www.gpw.pl//spolka?isin=PLTHP0000011,Wskaźnik obsługi zadłużenia,"2,21"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Przychody ze sprzedaży,"3 153 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Zysk/strata ze sprzedaży,"259 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Pozostałe przychody operacyjne,"214 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Zysk/strata z działalności operacyjnej,"312 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Przychody finansowe,"21 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Zysk/strata brutto,"232 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,zysk/strata netto udziałowców jednostki dominującej,"191 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Amortyzacja (noty),"654 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,AKTYWA,"26 488 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Aktywa trwałe,"22 494 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Aktywa obrotowe,"3 994 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Kapitał własny udziałowców podmiotu dominującego,"13 780 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Kapitał podstawowy,"3 937 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Zobowiązania długoterminowe,"8 361 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Zobowiązania krótkoterminowe,"4 345 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Przepływy operacyjne,"729 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Przepływy inwestycyjne,"-906 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-667 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Przepływy finansowe,"154 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Przepływy pieniężne netto,"-23 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,EBITDA,"966 000,00"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Stopa zwrotu z kapitału własnego (ROE),"0,06"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Stopa zwrotu z aktywów (ROA),"0,03"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Wskaźnik płynności bieżącej,"0,92"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Wskaźnik płynności szybkiej,"0,85"
https://www.gpw.pl//spolka?isin=PLTLKPL00017,Wskaźnik obsługi zadłużenia,"9,91"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Przychody ze sprzedaży,"52 733,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Zysk/strata ze sprzedaży,"302,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Pozostałe przychody operacyjne,"333,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Zysk/strata z działalności operacyjnej,"436,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Przychody finansowe,"970,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Zysk/strata brutto,"1 315,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,zysk/strata netto udziałowców jednostki dominującej,"897,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Amortyzacja (noty),"4 607,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,AKTYWA,"241 114,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Aktywa trwałe,"146 909,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Aktywa obrotowe,"94 205,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Kapitał własny udziałowców podmiotu dominującego,"141 541,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Kapitał podstawowy,"2 285,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Zobowiązania długoterminowe,"48 174,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Zobowiązania krótkoterminowe,"50 642,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Przepływy operacyjne,"1 549,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Przepływy inwestycyjne,"1 805,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-137,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Przepływy finansowe,"-4 370,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Przepływy pieniężne netto,"-1 016,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,EBITDA,"5 043,00"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Stopa zwrotu z kapitału własnego (ROE),"0,03"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Stopa zwrotu z aktywów (ROA),"0,02"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Wskaźnik płynności bieżącej,"1,86"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Wskaźnik płynności szybkiej,"1,71"
https://www.gpw.pl//spolka?isin=PLTRNSP00013,Wskaźnik obsługi zadłużenia,"5,72"
https://www.gpw.pl/spolka?isin=AT0000827209,Przychody ze sprzedaży,"5 370,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Zysk/strata ze sprzedaży,"2 152,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Pozostałe przychody operacyjne,"5,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Zysk/strata z działalności operacyjnej,"55,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Przychody finansowe,"25,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Zysk/strata brutto,"-1 440,00"
https://www.gpw.pl/spolka?isin=AT0000827209,zysk/strata netto udziałowców jednostki dominującej,"-1 268,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Amortyzacja (noty),"370,00"
https://www.gpw.pl/spolka?isin=AT0000827209,AKTYWA,"231 285,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Aktywa trwałe,"226 244,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Aktywa obrotowe,"5 041,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Kapitał własny udziałowców podmiotu dominującego,"71 901,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Kapitał podstawowy,"54 000,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Zobowiązania długoterminowe,"134 296,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Zobowiązania krótkoterminowe,"24 910,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Przepływy operacyjne,"468,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Przepływy inwestycyjne,"-850,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-37,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Przepływy finansowe,"887,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Przepływy pieniężne netto,"505,00"
https://www.gpw.pl/spolka?isin=AT0000827209,EBITDA,"425,00"
https://www.gpw.pl/spolka?isin=AT0000827209,Stopa zwrotu z kapitału własnego (ROE),"-0,92"
https://www.gpw.pl/spolka?isin=AT0000827209,Stopa zwrotu z aktywów (ROA),"-0,28"
https://www.gpw.pl/spolka?isin=AT0000827209,Wskaźnik płynności bieżącej,"0,20"
https://www.gpw.pl/spolka?isin=AT0000827209,Wskaźnik płynności szybkiej,"0,20"
https://www.gpw.pl/spolka?isin=AT0000827209,Wskaźnik obsługi zadłużenia,"0,65"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Przychody ze sprzedaży,"188 422,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Zysk/strata ze sprzedaży,"116 520,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Pozostałe przychody operacyjne,"-4 399,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Zysk/strata z działalności operacyjnej,"90 693,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Przychody finansowe,"15 344,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Zysk/strata brutto,"61 749,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,zysk/strata netto udziałowców jednostki dominującej,"52 527,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,AKTYWA,"9 068 856,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Aktywa trwałe,"7 914 020,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Aktywa obrotowe,"831 717,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Kapitał własny udziałowców podmiotu dominującego,"4 003 814,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Kapitał podstawowy,"138 670,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Zobowiązania długoterminowe,"4 481 711,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Zobowiązania krótkoterminowe,"581 315,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Przepływy operacyjne,"63 021,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Przepływy inwestycyjne,"125 263,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Przepływy finansowe,"-99 132,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Przepływy pieniężne netto,"88 233,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,EBITDA,"90 693,00"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Stopa zwrotu z kapitału własnego (ROE),"0,03"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Stopa zwrotu z aktywów (ROA),"0,01"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Wskaźnik płynności bieżącej,"1,43"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Wskaźnik płynności szybkiej,"1,42"
https://www.gpw.pl/spolka?isin=AT0000A21KS2,Wskaźnik obsługi zadłużenia,"1,80"
https://www.gpw.pl/spolka?isin=AU0000198939,Przychody ze sprzedaży,"451,13"
https://www.gpw.pl/spolka?isin=AU0000198939,Zysk/strata ze sprzedaży,"-477,42"
https://www.gpw.pl/spolka?isin=AU0000198939,Pozostałe przychody operacyjne,"413,73"
https://www.gpw.pl/spolka?isin=AU0000198939,Zysk/strata z działalności operacyjnej,"-2 261,83"
https://www.gpw.pl/spolka?isin=AU0000198939,Zysk/strata brutto,"-4 553,93"
https://www.gpw.pl/spolka?isin=AU0000198939,zysk/strata netto udziałowców jednostki dominującej,"-4 552,18"
https://www.gpw.pl/spolka?isin=AU0000198939,AKTYWA,"17 206,26"
https://www.gpw.pl/spolka?isin=AU0000198939,Aktywa trwałe,"9 848,90"
https://www.gpw.pl/spolka?isin=AU0000198939,Aktywa obrotowe,"7 357,36"
https://www.gpw.pl/spolka?isin=AU0000198939,Kapitał własny udziałowców podmiotu dominującego,"15 147,85"
https://www.gpw.pl/spolka?isin=AU0000198939,Kapitał podstawowy,"89 918,18"
https://www.gpw.pl/spolka?isin=AU0000198939,Zobowiązania długoterminowe,"277,43"
https://www.gpw.pl/spolka?isin=AU0000198939,Zobowiązania krótkoterminowe,"1 779,12"
https://www.gpw.pl/spolka?isin=AU0000198939,Przepływy operacyjne,"-3 490,12"
https://www.gpw.pl/spolka?isin=AU0000198939,Przepływy inwestycyjne,"-1 631,85"
https://www.gpw.pl/spolka?isin=AU0000198939,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-4,36"
https://www.gpw.pl/spolka?isin=AU0000198939,Przepływy finansowe,"3 618,03"
https://www.gpw.pl/spolka?isin=AU0000198939,Przepływy pieniężne netto,"-1 503,94"
https://www.gpw.pl/spolka?isin=AU0000198939,EBITDA,"-2 261,83"
https://www.gpw.pl/spolka?isin=AU0000198939,Stopa zwrotu z kapitału własnego (ROE),"-0,30"
https://www.gpw.pl/spolka?isin=AU0000198939,Stopa zwrotu z aktywów (ROA),"-0,26"
https://www.gpw.pl/spolka?isin=AU0000198939,Wskaźnik płynności bieżącej,"4,14"
https://www.gpw.pl/spolka?isin=AU0000198939,Wskaźnik płynności szybkiej,"4,14"
https://www.gpw.pl/spolka?isin=AU0000198939,Wskaźnik obsługi zadłużenia,"-2,43"
https://www.gpw.pl/spolka?isin=BG1100114062,Przychody ze sprzedaży,"930 433,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Zysk/strata ze sprzedaży,"65 538,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Pozostałe przychody operacyjne,"35 827,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Zysk/strata z działalności operacyjnej,"66 527,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Przychody finansowe,"2 858,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Zysk/strata brutto,"44 600,00"
https://www.gpw.pl/spolka?isin=BG1100114062,zysk/strata netto udziałowców jednostki dominującej,"38 104,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Amortyzacja (noty),"30 673,00"
https://www.gpw.pl/spolka?isin=BG1100114062,AKTYWA,"2 882 060,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Aktywa trwałe,"1 872 562,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Aktywa obrotowe,"1 009 498,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Kapitał własny udziałowców podmiotu dominującego,"280 710,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Kapitał podstawowy,"260 500,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Zobowiązania długoterminowe,"15 828,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Zobowiązania krótkoterminowe,"2 555 083,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Przepływy operacyjne,"108 212,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Przepływy inwestycyjne,"-196 929,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-49 129,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Przepływy finansowe,"57 182,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Przepływy pieniężne netto,"-31 535,00"
https://www.gpw.pl/spolka?isin=BG1100114062,EBITDA,"97 200,00"
https://www.gpw.pl/spolka?isin=BG1100114062,Stopa zwrotu z kapitału własnego (ROE),"0,13"
https://www.gpw.pl/spolka?isin=BG1100114062,Stopa zwrotu z aktywów (ROA),"0,01"
https://www.gpw.pl/spolka?isin=BG1100114062,Wskaźnik płynności bieżącej,"0,40"
https://www.gpw.pl/spolka?isin=BG1100114062,Wskaźnik płynności szybkiej,"0,38"
https://www.gpw.pl/spolka?isin=BG1100114062,Wskaźnik obsługi zadłużenia,"2,17"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Przychody ze sprzedaży,"640 493,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Zysk/strata ze sprzedaży,"33 707,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Pozostałe przychody operacyjne,"10 747,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Zysk/strata z działalności operacyjnej,"40 720,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Przychody finansowe,"2 448,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Zysk/strata brutto,"49 363,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,zysk/strata netto udziałowców jednostki dominującej,"40 328,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Amortyzacja (noty),"17 072,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,AKTYWA,"1 942 974,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Aktywa trwałe,"961 762,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Aktywa obrotowe,"981 212,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Kapitał własny udziałowców podmiotu dominującego,"858 646,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Kapitał podstawowy,"179 719,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Zobowiązania długoterminowe,"262 387,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Zobowiązania krótkoterminowe,"793 084,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Przepływy operacyjne,"-30 107,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Przepływy inwestycyjne,"-7 186,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-11 144,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Przepływy finansowe,"53 774,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Przepływy pieniężne netto,"16 481,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,EBITDA,"57 792,00"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Stopa zwrotu z kapitału własnego (ROE),"0,11"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Stopa zwrotu z aktywów (ROA),"0,06"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Wskaźnik płynności bieżącej,"1,24"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Wskaźnik płynności szybkiej,"0,65"
https://www.gpw.pl/spolka?isin=BG11SOSOBT18,Wskaźnik obsługi zadłużenia,"7,65"
https://www.gpw.pl/spolka?isin=CY0101062111,Przychody ze sprzedaży,"101,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Zysk/strata ze sprzedaży,"-726,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Pozostałe przychody operacyjne,"163,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Zysk/strata z działalności operacyjnej,"-3 526,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Przychody finansowe,"923,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Zysk/strata brutto,"-2 637,00"
https://www.gpw.pl/spolka?isin=CY0101062111,zysk/strata netto udziałowców jednostki dominującej,"-2 634,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Amortyzacja (noty),"38,00"
https://www.gpw.pl/spolka?isin=CY0101062111,AKTYWA,"97 905,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Aktywa trwałe,"15 332,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Aktywa obrotowe,"82 573,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Kapitał własny udziałowców podmiotu dominującego,"94 889,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Kapitał podstawowy,"661,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Zobowiązania krótkoterminowe,"2 757,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Przepływy operacyjne,"-3 381,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Przepływy inwestycyjne,"1 914,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-1,00"
https://www.gpw.pl/spolka?isin=CY0101062111,Przepływy pieniężne netto,"-1 467,00"
https://www.gpw.pl/spolka?isin=CY0101062111,EBITDA,"-3 488,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Przychody ze sprzedaży,"16 386,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Zysk/strata ze sprzedaży,"658,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Pozostałe przychody operacyjne,"2 794,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Zysk/strata z działalności operacyjnej,"2 940,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Przychody finansowe,"17,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Zysk/strata brutto,"2 910,00"
https://www.gpw.pl/spolka?isin=CY0102492119,zysk/strata netto udziałowców jednostki dominującej,"2 916,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Amortyzacja (noty),"323,00"
https://www.gpw.pl/spolka?isin=CY0102492119,AKTYWA,"34 038,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Aktywa trwałe,"9 149,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Aktywa obrotowe,"24 889,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Kapitał własny udziałowców podmiotu dominującego,"33 009,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Kapitał podstawowy,"118,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Zobowiązania długoterminowe,"509,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Zobowiązania krótkoterminowe,"2 165,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Przepływy operacyjne,"-794,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Przepływy inwestycyjne,"245,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-405,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Przepływy finansowe,"13,00"
https://www.gpw.pl/spolka?isin=CY0102492119,Przepływy pieniężne netto,"-536,00"
https://www.gpw.pl/spolka?isin=CY0102492119,EBITDA,"3 263,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Przychody ze sprzedaży,"736 363,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Zysk/strata ze sprzedaży,"16 367,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Zysk/strata z działalności operacyjnej,"16 367,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Przychody finansowe,"768,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Zysk/strata brutto,"9 169,00"
https://www.gpw.pl/spolka?isin=CY1000031710,zysk/strata netto udziałowców jednostki dominującej,"7 384,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Amortyzacja (noty),"2 073,00"
https://www.gpw.pl/spolka?isin=CY1000031710,AKTYWA,"1 084 128,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Aktywa trwałe,"91 505,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Aktywa obrotowe,"992 623,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Kapitał własny udziałowców podmiotu dominującego,"308 779,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Kapitał podstawowy,"11 100,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Zobowiązania długoterminowe,"25 885,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Zobowiązania krótkoterminowe,"749 403,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Przepływy operacyjne,"-58 696,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Przepływy inwestycyjne,"-5 036,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych,"-5 104,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Przepływy finansowe,"-14 077,00"
https://www.gpw.pl/spolka?isin=CY1000031710,EBITDA,"18 440,00"
https://www.gpw.pl/spolka?isin=CY1000031710,Stopa zwrotu z kapitału własnego (ROE),"0,16"
https://www.gpw.pl/spolka?isin=CY1000031710,Stopa zwrotu z aktywów (ROA),"0,05"
https://www.gpw.pl/spolka?isin=CY1000031710,Wskaźnik płynności bieżącej,"1,32"
https://www.gpw.pl/spolka?isin=CY1000031710,Wskaźnik płynności szybkiej,"0,66"
https://www.gpw.pl/spolka?isin=CY1000031710,Wskaźnik obsługi zadłużenia,"3,07"
https://www.gpw.pl/spolka?isin=CZ0005112300,Przychody ze sprzedaży,"92 761 000,00"
https://www.gpw.pl/spolka?isin=CZ0005112300,Zysk/strata ze sprzedaży,"27 164 000,00"
https://www.gpw.pl/spolka?isin=CZ0005112300,Pozostałe przychody operacyjne,"2 473 000,00"
https://www.gpw.pl/spolka?isin=CZ0005112300,Zysk/strata z działalności operacyjnej,"28 493 000,00"
https://www.gpw.pl/spolka?isin=CZ0005112300,Przychody finansowe,"-3 119 000,00"
