company_url,shareholder,shares_count,shares_pct,votes_count,votes_pct
https://www.gpw.pl/spolka?isin=PLZATRM00012,Towarzystwo Funduszy Inwestycyjnych PZU Spółka Akcyjna,8 530 189,"8,60",8 530 189,"8,60"
https://www.gpw.pl/spolka?isin=PLZATRM00012,Powszechne Towarzystwo Emerytalne PZU S.A.,5 269 155,"5,31",5 269 155,"5,31"
https://www.gpw.pl/spolka?isin=PLZBMZC00019,Krzysztof Kosiorek - Sobolewski *,3 160 000,"22,57",3 160 000,"22,57"
https://www.gpw.pl/spolka?isin=PLZBMZC00019,Marcin Garus,1 469 873,"10,50",1 469 873,"10,50"
https://www.gpw.pl/spolka?isin=PLZCPLC00036,Grupa Azoty Spółka Akcyjna,78 051 500,"62,86",78 051 500,"62,86"
https://www.gpw.pl/spolka?isin=PLZCPLC00036,Agencja Rozwoju Przemysłu Spółka Akcyjna,16 299 649,"13,13",16 299 649,"13,13"
https://www.gpw.pl/spolka?isin=PLZCPLC00036,Powszechne Towarzystwo Emerytalne PZU S.A.,16 110 821,"12,97",16 110 821,"12,97"
https://www.gpw.pl/spolka?isin=PLZCPLC00036,Skarb Państwa,9 273 078,"7,47",9 273 078,"7,47"
https://www.gpw.pl/spolka?isin=PLZEPAK00012,Zygmunt Solorz *,33 523 911,"65,96",33 523 911,"65,96"
https://www.gpw.pl/spolka?isin=PLZEPAK00012,Powszechne Towarzystwo Emerytalne PZU S.A. *,4 635 719,"9,12",4 635 719,"9,12"
https://www.gpw.pl/spolka?isin=PLZEPAK00012,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,4 503 242,"8,86",4 503 242,"8,86"
https://www.gpw.pl/spolka?isin=PLZEPAK00012,Powszechne Towarzystwo Emerytalne Allianz Polska S.A.,3 491 456,"6,87",3 491 456,"6,87"
https://www.gpw.pl/spolka?isin=PLZPCOT00018,Tornellon Investments sp. z o.o.,20 312 690,"66,99",20 312 690,"66,99"
https://www.gpw.pl/spolka?isin=PLZPCOT00018,Powszechne Towarzystwo Emerytalne PZU S.A.,4 700 392,"15,50",4 700 392,"15,50"
https://www.gpw.pl/spolka?isin=PLZPCOT00018,PKO BP BANKOWY Powszechne Towarzystwo Emerytalne SA,3 046 656,"10,05",3 046 656,"10,05"
https://www.gpw.pl/spolka?isin=PLZRWZW00012,VALUE Fundusz Inwestycyjny Zamknięty z wydzielonym Subfunduszem 1 *,16 810 853,"49,27",16 810 853,"49,27"
https://www.gpw.pl/spolka?isin=PLZSTAL00012,2ND SQUARE PTE. LTD.,33 321 009,"33,16",33 321 009,"33,16"
https://www.gpw.pl/spolka?isin=PLZTKMA00017,Capital MBO sp. z o.o.,4 226 741,"63,30",4 226 741,"63,30"
https://www.gpw.pl/spolka?isin=PLZTKMA00017,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,496 000,"7,43",496 000,"7,43"
https://www.gpw.pl/spolka?isin=PLZUE0000015,Wiesław Nowak,14 400 320,"62,53",14 400 320,"62,53"
https://www.gpw.pl/spolka?isin=PLZUE0000015,PKO BP BANKOWY Powszechne Towarzystwo Emerytalne SA,1 812 038,"7,87",1 812 038,"7,87"
https://www.gpw.pl/spolka?isin=PLZUE0000015,Generali Powszechne Towarzystwo Emerytalne SA,1 461 659,"6,35",1 461 659,"6,35"
https://www.gpw.pl/spolka?isin=SE0001856519,Jonas Wallin,36 309 763,"25,30",36 309 763,"23,95"
https://www.gpw.pl/spolka?isin=SE0001856519,DXA Stockholm AB,25 464 964,"17,74",25 464 964,"16,79"
https://www.gpw.pl/spolka?isin=SE0001856519,Sven-Gunnar Bodell,7 910 000,"5,51",7 910 000,"5,22"
https://www.gpw.pl/spolka?isin=SE0001856519,Joakim Karlsson,6 000 000,"4,18",6 000 000,"3,96"
https://www.gpw.pl/spolka?isin=SE0001856519,Joakim Henriksson,4 900 000,"3,41",13 000 000,"8,57"
https://www.gpw.pl/spolka?isin=SI0031102120,KAPITALSKA DRUŽBA. D. D. (Państwowy Zarządca Aktywów),3 493 030,"10,65",3 493 030,"10,65"
https://www.gpw.pl/spolka?isin=SI0031102120,SLOVENSKI DRŽAVNI HOLDING. D. D. (Słoweński Fundusz Restytucyjny),2 949 876,"9,00",2 949 876,"9,00"
https://www.gpw.pl/spolka?isin=SI0031102120,Republika Słowenii,2 366 411,"7,22",2 366 411,"7,22"
https://www.gpw.pl/spolka?isin=SI0031102120,Krka. tovarna zdravil. d.d.. Novo mesto,2 252 569,"6,87",2 252 569,"6,87"
https://www.gpw.pl/spolka?isin=SK1120010287,C.I. CAPITAL INDUSTRIES LIMITED,3 828 003,"29,39",3 828 003,"29,39"
https://www.gpw.pl/spolka?isin=SK1120010287,JTFG FUND II SICAV. a.s..,2 677 402,"20,56",2 677 402,"20,56"
https://www.gpw.pl/spolka?isin=SK1120010287,FOREST HILL s.r.o.,2 001 677,"15,37",2 001 677,"15,37"
https://www.gpw.pl/spolka?isin=SK1120010287,RMSM1 LIMITED,992 666,"7,62",992 666,"7,62"
https://www.gpw.pl/spolka?isin=SK1120010287,DIAMCA INVESTMENTS LIMITED,811 676,"6,23",811 676,"6,23"
https://www.gpw.pl/spolka?isin=US44853H1086,p. Anton Gauffin (przez Big Bets OÜ),18 773 294,"31,30",18 773 294,"31,30"
https://www.gpw.pl/spolka?isin=US44853H1086,Raine Group (przez RPII HGE LLC),7 600 966,"12,67",7 600 966,"12,67"
https://www.gpw.pl/spolka?isin=US44853H1086,NATIONALE-NEDERLANDEN Powszechne Towarzystwo Emerytalne S.A.,5 688 696,"9,48",5 688 696,"9,48"
https://www.gpw.pl/spolka?isin=US44853H1086,Huuuge. Inc.,3 884 071,"6,48",3 884 071,"6,48"
https://www.gpw.pl/spolka?isin=USU827061099,Krzysztof Januszkiewicz,2 692 059,"15,35",2 692 059,"12,05"
https://www.gpw.pl/spolka?isin=USU827061099,Christopher Morawski,2 622 730,"14,96",2 622 730,"11,74"
https://www.gpw.pl/spolka?isin=USU827061099,Rafał Han,2 031 965,"11,59",3 663 965,"16,41"
https://www.gpw.pl/spolka?isin=USU827061099,Szymon Słupik,1 912 359,"10,91",3 557 519,"15,93"
https://www.gpw.pl/spolka?isin=USU827061099,Adam Gembala,1 018 760,"5,81",2 145 520,"9,61"
