company_url,last_day_with_right,operation_type,parameter
https://www.gpw.pl/spolka?isin=PLOPTTC00011,2021-05-28,Dywidenda,5.0000
https://www.gpw.pl/spolka?isin=PLORZBL00013,2025-06-27,Dywidenda,1.2000
https://www.gpw.pl/spolka?isin=PLORZBL00013,2024-06-27,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLORZBL00013,2018-08-29,Dywidenda,1.1200
https://www.gpw.pl/spolka?isin=PLORZBL00013,2013-07-01,Dywidenda,0.2200
https://www.gpw.pl/spolka?isin=PLORZBL00013,2012-05-23,Dywidenda,0.7500
https://www.gpw.pl/spolka?isin=PLPANVA00013,2024-09-05,Dywidenda,0.7000
https://www.gpw.pl/spolka?isin=PLPANVA00013,2023-09-08,Dywidenda,0.6500
https://www.gpw.pl/spolka?isin=PLPANVA00013,2022-09-19,Dywidenda,0.6000
https://www.gpw.pl/spolka?isin=PLPANVA00013,2017-07-21,Dywidenda,0.7500
https://www.gpw.pl/spolka?isin=PLPANVA00013,2016-09-21,Dywidenda,0.7500
https://www.gpw.pl/spolka?isin=PLPBG0000029,2011-09-15,Dywidenda,1.4000
https://www.gpw.pl/spolka?isin=PLPBG0000029,2010-05-07,Dywidenda,1.4000
https://www.gpw.pl/spolka?isin=PLPBG0000029,2007-01-12,Prawo poboru,8.59 : 1.00
https://www.gpw.pl/spolka?isin=PLPBG0000029,2006-01-06,Prawo poboru,7.02 : 1.00
https://www.gpw.pl/spolka?isin=PLPCCEX00010,2024-05-22,Dywidenda,0.0700
https://www.gpw.pl/spolka?isin=PLPCCEX00010,2023-05-02,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLPCCEX00010,2022-04-19,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLPCCEX00010,2021-05-04,Dywidenda,0.1700
https://www.gpw.pl/spolka?isin=PLPCCEX00010,2020-05-26,Dywidenda,0.0500
https://www.gpw.pl/spolka?isin=PLPCCRK00076,2025-04-30,Dywidenda,5.0500
https://www.gpw.pl/spolka?isin=PLPCCRK00076,2024-05-22,Dywidenda,6.7000
https://www.gpw.pl/spolka?isin=PLPCCRK00076,2023-05-02,Dywidenda,21.5700
https://www.gpw.pl/spolka?isin=PLPCCRK00076,2022-04-25,Dywidenda,13.2300
https://www.gpw.pl/spolka?isin=PLPCCRK00076,2021-05-04,Dywidenda,3.6700
https://www.gpw.pl/spolka?isin=PLPCFGR00010,2022-07-06,Dywidenda,0.2700
https://www.gpw.pl/spolka?isin=PLPCFGR00010,2021-06-28,Dywidenda,0.1900
https://www.gpw.pl/spolka?isin=PLPEKAO00016,2025-05-05,Dywidenda,18.3600
https://www.gpw.pl/spolka?isin=PLPEKAO00016,2024-04-22,Dywidenda,19.2000
https://www.gpw.pl/spolka?isin=PLPEKAO00016,2023-06-30,Dywidenda,5.4200
https://www.gpw.pl/spolka?isin=PLPEKAO00016,2022-07-21,Dywidenda,4.3000
https://www.gpw.pl/spolka?isin=PLPEKAO00016,2021-09-08,Dywidenda,3.2100
https://www.gpw.pl/spolka?isin=PLPEKPL00010,2007-10-03,Prawo poboru,4.00 : 1.00
https://www.gpw.pl/spolka?isin=PLPEKPL00010,2004-04-21,Podział (split),5.00
https://www.gpw.pl/spolka?isin=PLPEKPL00010,2000-05-26,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLPEKPL00010,1999-05-28,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLPEKPL00010,1998-05-29,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLPEPES00018,2023-06-02,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLPEPES00018,2020-06-29,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLPEPES00018,2019-07-04,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLPEPES00018,2009-06-25,Prawo poboru,1.00 : 2.00
https://www.gpw.pl/spolka?isin=PLPEPES00018,2007-08-24,Podział (split),100.00
https://www.gpw.pl/spolka?isin=PLPGER000010,2016-09-21,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLPGER000010,2015-09-22,Dywidenda,0.7800
https://www.gpw.pl/spolka?isin=PLPGER000010,2014-09-02,Dywidenda,1.1000
https://www.gpw.pl/spolka?isin=PLPGER000010,2013-09-02,Dywidenda,0.8600
https://www.gpw.pl/spolka?isin=PLPGER000010,2012-08-17,Dywidenda,1.8300
https://www.gpw.pl/spolka?isin=PLPHN0000014,2023-08-16,Dywidenda,0.0800
https://www.gpw.pl/spolka?isin=PLPHN0000014,2022-08-16,Dywidenda,0.3600
https://www.gpw.pl/spolka?isin=PLPHN0000014,2021-08-13,Dywidenda,0.3500
https://www.gpw.pl/spolka?isin=PLPHN0000014,2020-08-13,Dywidenda,0.5400
https://www.gpw.pl/spolka?isin=PLPHN0000014,2019-08-13,Dywidenda,0.4100
https://www.gpw.pl/spolka?isin=PLPHRMN00011,2024-04-08,Dywidenda,0.8500
https://www.gpw.pl/spolka?isin=PLPHRMN00011,2018-12-18,Prawo poboru,1.00 : 0.30
https://www.gpw.pl/spolka?isin=PLPHRMN00011,2016-08-02,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLPHRMN00011,2015-06-29,Dywidenda,0.1100
https://www.gpw.pl/spolka?isin=PLPHRMN00011,2014-06-26,Dywidenda,0.1100
https://www.gpw.pl/spolka?isin=PLPKBEX00072,2024-06-26,Dywidenda,0.4100
https://www.gpw.pl/spolka?isin=PLPKBEX00072,2023-06-28,Dywidenda,0.4100
https://www.gpw.pl/spolka?isin=PLPKBEX00072,2022-07-27,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLPKBEX00072,2021-07-14,Dywidenda,0.4100
https://www.gpw.pl/spolka?isin=PLPKBEX00072,2020-07-24,Dywidenda,0.1600
https://www.gpw.pl/spolka?isin=PLPKN0000018,2024-09-18,Dywidenda,4.1500
https://www.gpw.pl/spolka?isin=PLPKN0000018,2023-08-08,Dywidenda,5.5000
https://www.gpw.pl/spolka?isin=PLPKN0000018,2022-07-25,Dywidenda,3.5000
https://www.gpw.pl/spolka?isin=PLPKN0000018,2021-07-20,Dywidenda,3.5000
https://www.gpw.pl/spolka?isin=PLPKN0000018,2020-07-10,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLPKO0000016,2024-08-06,Dywidenda,2.5900
https://www.gpw.pl/spolka?isin=PLPKO0000016,2022-08-02,Dywidenda,1.8300
https://www.gpw.pl/spolka?isin=PLPKO0000016,2019-07-29,Dywidenda,1.3300
https://www.gpw.pl/spolka?isin=PLPKO0000016,2018-08-06,Dywidenda,0.5500
https://www.gpw.pl/spolka?isin=PLPKO0000016,2014-09-15,Dywidenda,0.7500
https://www.gpw.pl/spolka?isin=PLPKPCR00011,2019-07-01,Dywidenda,1.5000
https://www.gpw.pl/spolka?isin=PLPKPCR00011,2015-06-11,Dywidenda,2.4600
https://www.gpw.pl/spolka?isin=PLPKPCR00011,2014-05-15,Dywidenda,3.0700
https://www.gpw.pl/spolka?isin=PLPLAYW00015,2024-07-01,Dywidenda,21.8200
https://www.gpw.pl/spolka?isin=PLPLAYW00015,2023-08-18,Dywidenda,19.3900
https://www.gpw.pl/spolka?isin=PLPLAYW00015,2022-06-24,Dywidenda,19.2200
https://www.gpw.pl/spolka?isin=PLPLAYW00015,2021-06-21,Dywidenda,12.7400
https://www.gpw.pl/spolka?isin=PLPLAYW00015,2020-06-18,Dywidenda,9.4600
https://www.gpw.pl/spolka?isin=PLPLSEP00013,2023-09-12,Prawo poboru,1.00 : 0.16
https://www.gpw.pl/spolka?isin=PLPLSEP00013,2016-06-10,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLPLSEP00013,2006-05-11,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLPMPOL00031,2015-01-29,Prawo poboru,2.00 : 1.00
https://www.gpw.pl/spolka?isin=PLPOLWX00026,2023-06-01,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLPOLWX00026,2022-07-06,Dywidenda,0.0800
https://www.gpw.pl/spolka?isin=PLPOLWX00026,2019-07-29,Prawo poboru,1.00 : 2.00
https://www.gpw.pl/spolka?isin=PLPOLWX00026,2016-04-20,Dywidenda,1.0600
https://www.gpw.pl/spolka?isin=PLPOLWX00026,2015-05-20,Dywidenda,1.2200
https://www.gpw.pl/spolka?isin=PLPONAR00012,2014-02-27,Podział (split),10.00
https://www.gpw.pl/spolka?isin=PLPONAR00012,2007-08-21,Prawo poboru,1.00 : 5.00
https://www.gpw.pl/spolka?isin=PLPONAR00012,2007-01-10,Prawo poboru,1.00 : 6.00
https://www.gpw.pl/spolka?isin=PLPONAR00012,2000-05-29,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLPONAR00012,1999-05-26,Dywidenda,0.6000
https://www.gpw.pl/spolka?isin=PLPPWK000014,2007-02-14,Prawo poboru,1.00 : 10.00
https://www.gpw.pl/spolka?isin=PLPPWK000014,2006-07-21,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLPPWK000014,2005-03-18,Prawo poboru,2.00 : 1.00
https://www.gpw.pl/spolka?isin=PLPPWK000014,2000-06-16,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLPPWK000014,1999-04-30,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLPRCHM00014,2016-06-28,Dywidenda,1.5900
https://www.gpw.pl/spolka?isin=PLPRCHM00014,2015-06-26,Dywidenda,0.3500
https://www.gpw.pl/spolka?isin=PLPRCHM00014,2013-06-19,Dywidenda,0.7800
https://www.gpw.pl/spolka?isin=PLPRCHM00014,2009-06-17,Dywidenda,0.1300
https://www.gpw.pl/spolka?isin=PLPRCHM00014,2008-07-02,Dywidenda,0.7000
https://www.gpw.pl/spolka?isin=PLPRESC00018,2017-05-24,Dywidenda,2.8500
https://www.gpw.pl/spolka?isin=PLPRESC00018,2017-02-16,Dywidenda,2.7500
https://www.gpw.pl/spolka?isin=PLPRESC00018,2014-06-09,Dywidenda,0.1200
https://www.gpw.pl/spolka?isin=PLPRESC00018,2012-06-26,Dywidenda,0.1600
https://www.gpw.pl/spolka?isin=PLPRGNK00017,2021-10-15,Dywidenda,1.7700
https://www.gpw.pl/spolka?isin=PLPRGNK00017,2015-07-10,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLPRGNK00017,2014-06-30,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLPRGNK00017,2013-06-25,Dywidenda,1.0900
https://www.gpw.pl/spolka?isin=PLPRGNK00017,2012-06-27,Dywidenda,0.8400
https://www.gpw.pl/spolka?isin=PLPRMMD00012,2008-06-24,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLPROJP00018,2024-09-17,Dywidenda,1.4000
https://www.gpw.pl/spolka?isin=PLPROJP00018,2023-08-10,Dywidenda,0.5100
https://www.gpw.pl/spolka?isin=PLPROJP00018,2021-09-24,Dywidenda,0.3400
https://www.gpw.pl/spolka?isin=PLPROJP00018,2020-09-25,Dywidenda,0.6000
https://www.gpw.pl/spolka?isin=PLPROJP00018,2019-09-10,Dywidenda,0.6000
https://www.gpw.pl/spolka?isin=PLPSSUS00018,2025-06-23,Dywidenda,1.9600
https://www.gpw.pl/spolka?isin=PLPSSUS00018,2024-07-04,Dywidenda,2.9200
https://www.gpw.pl/spolka?isin=PLPSSUS00018,2021-07-06,Dywidenda,0.0700
https://www.gpw.pl/spolka?isin=PLPSSUS00018,2020-08-18,Dywidenda,0.0500
https://www.gpw.pl/spolka?isin=PLPSSUS00018,2019-08-23,Dywidenda,0.0500
https://www.gpw.pl/spolka?isin=PLPTNTS00019,2025-06-27,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLPTNTS00019,2024-06-27,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLPTWP000015,2024-07-04,Dywidenda,4.6900
https://www.gpw.pl/spolka?isin=PLPTWP000015,2023-07-06,Dywidenda,5.6600
https://www.gpw.pl/spolka?isin=PLPTWP000015,2022-07-06,Dywidenda,2.5400
https://www.gpw.pl/spolka?isin=PLPTWP000015,2019-07-04,Dywidenda,0.7700
https://www.gpw.pl/spolka?isin=PLPTWP000015,2018-07-05,Dywidenda,0.7100
https://www.gpw.pl/spolka?isin=PLPWRMD00011,2018-05-28,Dywidenda,0.0300
https://www.gpw.pl/spolka?isin=PLPWRMD00011,2017-05-11,Dywidenda,0.0600
https://www.gpw.pl/spolka?isin=PLPWRMD00011,2016-05-12,Dywidenda,0.0300
https://www.gpw.pl/spolka?isin=PLPWRMD00011,2015-04-30,Dywidenda,0.0800
https://www.gpw.pl/spolka?isin=PLPWRMD00011,2014-05-28,Dywidenda,0.0700
https://www.gpw.pl/spolka?isin=PLPZBDT00013,2012-06-26,Dywidenda,0.0500
https://www.gpw.pl/spolka?isin=PLPZU0000011,2024-09-13,Dywidenda,4.3400
https://www.gpw.pl/spolka?isin=PLPZU0000011,2023-09-05,Dywidenda,2.4000
https://www.gpw.pl/spolka?isin=PLPZU0000011,2022-09-27,Dywidenda,1.9400
https://www.gpw.pl/spolka?isin=PLPZU0000011,2021-09-13,Dywidenda,3.5000
https://www.gpw.pl/spolka?isin=PLPZU0000011,2019-08-12,Dywidenda,2.8000
https://www.gpw.pl/spolka?isin=PLQNTUM00018,2025-06-13,Dywidenda,1.3500
https://www.gpw.pl/spolka?isin=PLQNTUM00018,2024-06-21,Dywidenda,1.7700
https://www.gpw.pl/spolka?isin=PLQNTUM00018,2022-06-29,Dywidenda,3.0000
https://www.gpw.pl/spolka?isin=PLQNTUM00018,2021-08-30,Dywidenda,3.1700
https://www.gpw.pl/spolka?isin=PLQNTUM00018,2020-12-28,Dywidenda,1.3500
https://www.gpw.pl/spolka?isin=PLQRCUS00012,2013-06-11,Dywidenda,0.1800
https://www.gpw.pl/spolka?isin=PLQRCUS00012,2012-06-12,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLQRCUS00012,2011-05-06,Dywidenda,0.0700
https://www.gpw.pl/spolka?isin=PLR220000018,2025-06-02,Dywidenda,2.0000
https://www.gpw.pl/spolka?isin=PLR220000018,2024-06-20,Dywidenda,1.5000
https://www.gpw.pl/spolka?isin=PLR220000018,2023-08-28,Dywidenda,0.9300
https://www.gpw.pl/spolka?isin=PLR220000018,2022-06-08,Dywidenda,0.7100
https://www.gpw.pl/spolka?isin=PLR220000018,2021-06-10,Dywidenda,0.5700
https://www.gpw.pl/spolka?isin=PLRAFAK00018,2017-11-02,Prawo poboru,1.00 : 0.50
https://www.gpw.pl/spolka?isin=PLRAFAK00018,2011-06-16,Dywidenda,0.5700
https://www.gpw.pl/spolka?isin=PLRAFAK00018,2010-07-28,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLRAFAK00018,2009-07-09,Dywidenda,0.1500
https://www.gpw.pl/spolka?isin=PLRAFAK00018,2007-02-20,Prawo poboru,1.00 : 3.00
https://www.gpw.pl/spolka?isin=PLRELPL00014,2019-08-05,Dywidenda,0.4200
https://www.gpw.pl/spolka?isin=PLRELPL00014,2018-08-03,Dywidenda,0.4000
https://www.gpw.pl/spolka?isin=PLRELPL00014,2017-08-03,Dywidenda,0.4000
https://www.gpw.pl/spolka?isin=PLRELPL00014,2016-08-10,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLRELPL00014,2015-07-09,Dywidenda,0.3800
https://www.gpw.pl/spolka?isin=PLREMAK00016,2025-05-02,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLREMAK00016,2024-07-16,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLREMAK00016,2010-04-07,Dywidenda,1.6000
https://www.gpw.pl/spolka?isin=PLREMAK00016,2009-04-27,Dywidenda,0.8500
https://www.gpw.pl/spolka?isin=PLREMAK00016,2000-04-03,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLRFMET00016,2018-09-20,Dywidenda,0.2400
https://www.gpw.pl/spolka?isin=PLRFMET00016,2017-08-11,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLRFMET00016,2016-06-28,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLRFMET00016,2015-06-10,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLRFMET00016,2014-08-11,Dywidenda,0.1500
https://www.gpw.pl/spolka?isin=PLRNBWT00031,2024-06-24,Dywidenda,3.5000
https://www.gpw.pl/spolka?isin=PLRNBWT00031,2023-07-03,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLRNBWT00031,2022-10-19,Dywidenda,1.5000
https://www.gpw.pl/spolka?isin=PLRNBWT00031,2018-06-25,Dywidenda,1.2000
https://www.gpw.pl/spolka?isin=PLRNBWT00031,2017-06-22,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLRNDCB00011,2024-07-29,Dywidenda,5.6000
https://www.gpw.pl/spolka?isin=PLRNKPR00014,2011-06-28,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLROPCE00017,2024-05-31,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLROPCE00017,2023-07-07,Dywidenda,1.5000
https://www.gpw.pl/spolka?isin=PLROPCE00017,2022-04-13,Dywidenda,1.3000
https://www.gpw.pl/spolka?isin=PLROPCE00017,2021-04-29,Dywidenda,1.6000
https://www.gpw.pl/spolka?isin=PLROPCE00017,2020-09-22,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLSANWL00012,2007-09-04,Prawo poboru,1.00 : 9.00
https://www.gpw.pl/spolka?isin=PLSANWL00012,2005-01-14,Podział (split),30.00
https://www.gpw.pl/spolka?isin=PLSANWL00012,2000-05-25,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLSANWL00012,1999-06-08,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLSANWL00012,1998-04-15,Dywidenda,0.0000
https://www.gpw.pl/spolka?isin=PLSCPFL00018,2023-03-23,Dywidenda,85.5700
https://www.gpw.pl/spolka?isin=PLSEKO000014,2025-06-17,Dywidenda,0.7100
https://www.gpw.pl/spolka?isin=PLSEKO000014,2024-05-16,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLSEKO000014,2023-06-28,Dywidenda,0.3300
https://www.gpw.pl/spolka?isin=PLSEKO000014,2021-08-06,Dywidenda,0.3400
https://www.gpw.pl/spolka?isin=PLSEKO000014,2020-09-01,Dywidenda,0.4500
https://www.gpw.pl/spolka?isin=PLSELNA00010,2025-06-06,Dywidenda,2.5000
https://www.gpw.pl/spolka?isin=PLSELNA00010,2024-06-04,Dywidenda,1.5000
https://www.gpw.pl/spolka?isin=PLSELNA00010,2023-06-05,Dywidenda,1.4000
https://www.gpw.pl/spolka?isin=PLSELNA00010,2019-05-30,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLSELNA00010,2018-06-28,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLSFNKS00011,2011-05-23,Prawo poboru,1.00
https://www.gpw.pl/spolka?isin=PLSFNKS00011,2009-10-07,Prawo poboru,1.00 : 0.74
https://www.gpw.pl/spolka?isin=PLSHPR000021,2025-05-16,Dywidenda,1.0300
https://www.gpw.pl/spolka?isin=PLSHPR000021,2024-06-18,Dywidenda,0.6700
https://www.gpw.pl/spolka?isin=PLSHPR000021,2023-08-08,Dywidenda,0.0100
https://www.gpw.pl/spolka?isin=PLSHPR000021,2022-07-04,Dywidenda,0.0100
https://www.gpw.pl/spolka?isin=PLSKRBH00014,2019-11-20,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLSKRBH00014,2018-10-23,Dywidenda,4.4500
https://www.gpw.pl/spolka?isin=PLSKRBH00014,2017-10-23,Dywidenda,2.6200
https://www.gpw.pl/spolka?isin=PLSKRBH00014,2016-11-08,Dywidenda,3.0800
https://www.gpw.pl/spolka?isin=PLSKRBH00014,2015-09-30,Dywidenda,3.1200
https://www.gpw.pl/spolka?isin=PLSKTAN00010,2021-07-13,Prawo poboru,1.00
https://www.gpw.pl/spolka?isin=PLSKTAN00010,2006-04-12,Prawo poboru,1.00 : 24.00
https://www.gpw.pl/spolka?isin=PLSKTAN00010,2000-12-19,Podział (split),3.00
https://www.gpw.pl/spolka?isin=PLSKTAN00010,2000-06-06,Dywidenda,3.5000
https://www.gpw.pl/spolka?isin=PLSKTAN00010,1999-06-08,Dywidenda,1.2500
https://www.gpw.pl/spolka?isin=PLSMFBC00016,2021-07-02,Dywidenda,0.2400
https://www.gpw.pl/spolka?isin=PLSNKTK00019,2025-01-24,Dywidenda,8.2500
https://www.gpw.pl/spolka?isin=PLSNKTK00019,2024-02-29,Dywidenda,3.0300
https://www.gpw.pl/spolka?isin=PLSNKTK00019,2023-02-27,Dywidenda,0.6000
https://www.gpw.pl/spolka?isin=PLSNKTK00019,2022-02-08,Dywidenda,0.4500
https://www.gpw.pl/spolka?isin=PLSNKTK00019,2021-02-16,Dywidenda,0.4500
https://www.gpw.pl/spolka?isin=PLSNZKA00033,2025-06-09,Dywidenda,3.0000
https://www.gpw.pl/spolka?isin=PLSNZKA00033,2024-05-13,Dywidenda,3.1700
https://www.gpw.pl/spolka?isin=PLSNZKA00033,2023-05-12,Dywidenda,2.0000
https://www.gpw.pl/spolka?isin=PLSNZKA00033,2022-06-13,Dywidenda,2.5000
https://www.gpw.pl/spolka?isin=PLSNZKA00033,2021-05-13,Dywidenda,3.6000
https://www.gpw.pl/spolka?isin=PLSOFTB00016,2025-06-20,Dywidenda,3.9400
https://www.gpw.pl/spolka?isin=PLSOFTB00016,2024-06-19,Dywidenda,3.6600
https://www.gpw.pl/spolka?isin=PLSOFTB00016,2023-06-15,Dywidenda,3.5000
https://www.gpw.pl/spolka?isin=PLSOFTB00016,2022-06-08,Dywidenda,3.3600
https://www.gpw.pl/spolka?isin=PLSOFTB00016,2021-06-01,Dywidenda,3.1100
https://www.gpw.pl/spolka?isin=PLSONEL00011,2025-06-25,Dywidenda,0.6500
https://www.gpw.pl/spolka?isin=PLSONEL00011,2024-07-23,Dywidenda,0.7000
https://www.gpw.pl/spolka?isin=PLSONEL00011,2023-06-12,Dywidenda,0.6000
https://www.gpw.pl/spolka?isin=PLSONEL00011,2022-07-21,Dywidenda,0.5000
https://www.gpw.pl/spolka?isin=PLSONEL00011,2021-06-10,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLSTLEX00019,2025-04-15,Dywidenda,0.6300
https://www.gpw.pl/spolka?isin=PLSTLEX00019,2024-04-17,Dywidenda,0.4500
https://www.gpw.pl/spolka?isin=PLSTLEX00019,2023-04-11,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLSTLEX00019,2022-04-11,Dywidenda,0.2400
https://www.gpw.pl/spolka?isin=PLSTLEX00019,2021-04-07,Dywidenda,0.6400
https://www.gpw.pl/spolka?isin=PLSTLPD00017,2023-06-29,Dywidenda,15.0000
https://www.gpw.pl/spolka?isin=PLSTLPD00017,2022-06-30,Dywidenda,12.0000
https://www.gpw.pl/spolka?isin=PLSTLPD00017,2021-06-30,Dywidenda,6.0000
https://www.gpw.pl/spolka?isin=PLSTLPD00017,2019-06-27,Dywidenda,5.0000
https://www.gpw.pl/spolka?isin=PLSTLPD00017,2018-07-11,Dywidenda,3.0000
https://www.gpw.pl/spolka?isin=PLSTLPF00012,2024-08-19,Dywidenda,0.3000
https://www.gpw.pl/spolka?isin=PLSTLPF00012,2023-08-21,Dywidenda,0.7400
https://www.gpw.pl/spolka?isin=PLSTLPF00012,2022-08-22,Dywidenda,1.2000
https://www.gpw.pl/spolka?isin=PLSTLPF00012,2021-08-20,Dywidenda,0.1600
https://www.gpw.pl/spolka?isin=PLSTLPF00012,2020-09-22,Dywidenda,0.0700
https://www.gpw.pl/spolka?isin=PLSTLSK00016,2024-09-20,Dywidenda,1.2000
https://www.gpw.pl/spolka?isin=PLSTLSK00016,2023-07-04,Dywidenda,1.2000
https://www.gpw.pl/spolka?isin=PLSTLSK00016,2021-07-02,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLSTLSK00016,2019-07-01,Dywidenda,1.0000
https://www.gpw.pl/spolka?isin=PLSTLSK00016,2018-07-04,Dywidenda,3.0000
https://www.gpw.pl/spolka?isin=PLSTPRK00019,2023-07-04,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLSTPRK00019,2013-07-30,Dywidenda,0.3500
https://www.gpw.pl/spolka?isin=PLSTPRK00019,2012-07-30,Dywidenda,0.5500
https://www.gpw.pl/spolka?isin=PLSTPRK00019,2009-08-05,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLSTPRK00019,2008-06-10,Dywidenda,0.4500
https://www.gpw.pl/spolka?isin=PLSUNEX00013,2023-07-14,Dywidenda,0.2800
https://www.gpw.pl/spolka?isin=PLSUNEX00013,2022-06-20,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLSUNEX00013,2021-06-24,Dywidenda,0.0400
https://www.gpw.pl/spolka?isin=PLSUNEX00013,2020-09-14,Podział (split),5.00
https://www.gpw.pl/spolka?isin=PLSUNEX00013,2020-07-07,Dywidenda,0.1000
https://www.gpw.pl/spolka?isin=PLTALEX00017,2025-06-16,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLTALEX00017,2024-06-20,Dywidenda,0.9000
https://www.gpw.pl/spolka?isin=PLTALEX00017,2021-06-22,Dywidenda,0.7000
https://www.gpw.pl/spolka?isin=PLTALEX00017,2020-06-22,Dywidenda,0.6000
https://www.gpw.pl/spolka?isin=PLTALEX00017,2019-06-19,Dywidenda,1.3000
https://www.gpw.pl/spolka?isin=PLTAURN00011,2015-07-20,Dywidenda,0.1500
https://www.gpw.pl/spolka?isin=PLTAURN00011,2014-08-11,Dywidenda,0.1900
https://www.gpw.pl/spolka?isin=PLTAURN00011,2013-05-28,Dywidenda,0.2000
https://www.gpw.pl/spolka?isin=PLTAURN00011,2012-06-27,Dywidenda,0.3100
https://www.gpw.pl/spolka?isin=PLTAURN00011,2011-06-27,Dywidenda,0.1500
https://www.gpw.pl/spolka?isin=PLTLKPL00017,2025-06-23,Dywidenda,0.5300
https://www.gpw.pl/spolka?isin=PLTLKPL00017,2024-06-24,Dywidenda,0.4800
https://www.gpw.pl/spolka?isin=PLTLKPL00017,2023-07-10,Dywidenda,0.3500
https://www.gpw.pl/spolka?isin=PLTLKPL00017,2022-06-20,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLTLKPL00017,2016-06-20,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLTNDRH00012,2024-01-25,Prawo poboru,9.00 : 1.00
https://www.gpw.pl/spolka?isin=PLTORPL00016,2024-07-30,Dywidenda,2.1100
https://www.gpw.pl/spolka?isin=PLTORPL00016,2022-07-13,Dywidenda,3.0000
https://www.gpw.pl/spolka?isin=PLTORPL00016,2021-06-28,Dywidenda,1.5300
https://www.gpw.pl/spolka?isin=PLTORPL00016,2020-07-29,Dywidenda,0.9000
https://www.gpw.pl/spolka?isin=PLTORPL00016,2019-07-29,Dywidenda,0.2500
https://www.gpw.pl/spolka?isin=PLTOYA000011,2021-07-23,Dywidenda,0.2900
https://www.gpw.pl/spolka?isin=PLTOYA000011,2020-11-20,Dywidenda,0.8000
https://www.gpw.pl/spolka?isin=PLTOYA000011,2018-06-29,Dywidenda,0.4700
https://www.gpw.pl/spolka?isin=PLTOYA000011,2016-07-07,Dywidenda,0.3600
https://www.gpw.pl/spolka?isin=PLTOYA000011,2014-07-08,Dywidenda,0.1900
https://www.gpw.pl/spolka?isin=PLTRCZN00016,2024-06-20,Dywidenda,2.9000
https://www.gpw.pl/spolka?isin=PLTRCZN00016,2023-06-20,Dywidenda,2.2000
